Sample,Transect.ID,Individual.ID,Year,Site,Visit,SiteVisit,Date_Collected,Type,Family,Genus,Species,Code,Sex,Date_ID,Initials,Notes,,,
410,BB15C2P,BB15C2P-178,2015,BB,1,BB1,7/18/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,10/22/2015,CF,,,,
411,BB15C2P,BB15C2P-179,2015,BB,1,BB1,7/18/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,F,10/22/2015,CF,,,,
412,BB15C2P,BB15C2P-180,2015,BB,1,BB1,7/18/2015,Bee,Halictidae,Lasioglossum,,LASI,F,10/22/2015,CF/MF,12/11/2015,,,
413,BB15C2P,BB15C2P-181,2015,BB,1,BB1,7/18/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,12/11/2015,MF,,,,
414,BB15C2P,BB15C2P-182,2015,BB,1,BB1,7/18/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,12/11/2015,MF,,,,
415,BB15C2P,BB15C2P-183,2015,BB,1,BB1,7/18/2015,Bee,Halictidae,Lasioglossum,,LASI,F,12/11/2015,MF,,,,
416,BB15C2P,BB15C2P-184,2015,BB,1,BB1,7/18/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,12/11/2015,MF,,,,
417,BB15C2P,BB15C2P-185,2015,BB,1,BB1,7/18/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,12/11/2015,MF,,,,
418,BB15C2P,BB15C2P-186,2015,BB,1,BB1,7/18/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,12/11/2015,MF,,,,
419,BB15C2P,BB15C2P-187,2015,BB,1,BB1,7/18/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,12/11/2015,MF,,,,
420,BB15C2P,BB15C2P-188,2015,BB,1,BB1,7/18/2015,Bee,Halictidae,Lasioglossum,,LASI,F,12/11/2015,MF,,,,
421,BB15C2P,BB15C2P-189,2015,BB,1,BB1,7/18/2015,Bee,Halictidae,Lasioglossum,,LASI,F,12/11/2015,MF,,,,
422,BB15C2P,BB15C2P-190,2015,BB,1,BB1,7/18/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,12/11/2015,MF,,,,
423,BB15C2P,BB15C2P-191,2015,BB,1,BB1,7/18/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,12/11/2015,MF,,,,
424,BB15C2P,BB15C2P-192,2015,BB,1,BB1,7/18/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,F,12/11/2015,MF,,,,
425,BB15C2P,BB15C2P-193,2015,BB,1,BB1,7/18/2015,Bee,Halictidae,Lasioglossum,,LASI,F,12/11/2015,MF,,,,
426,BB15C2P,BB15C2P-194,2015,BB,1,BB1,7/18/2015,Bee,Halictidae,Lasioglossum,,LASI,F,12/11/2015,MF,,,,
427,BB15C2P,BB15C2P-195,2015,BB,1,BB1,7/18/2015,Bee,Halictidae,Lasioglossum,,LASI,F,12/11/2015,MF,,,,
428,BB15C2P,BB15C2P-196,2015,BB,1,BB1,7/18/2015,Bee,Halictidae,Lasioglossum,,LASI,F,12/11/2015,MF,,,,
429,BB15C2P,BB15C2P-197,2015,BB,1,BB1,7/18/2015,Bee,Halictidae,Sphecodes,,SPHE,F,12/11/2015,MF,,,,
430,BB15C2P,BB15C2P-198,2015,BB,1,BB1,7/18/2015,Bee,Halictidae,Lasioglossum,,LASI,F,12/11/2015,MF,,,,
431,W15A2N,W15A2N-1,2015,W,1,W1,7/22/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,10/22/2015,CF,,,,
433,W15B2N,W15B2N-3,2015,W,1,W1,7/22/2015,Bee,Apidae,Apis,mellifera,APME,F,10/22/2015,CF,,,,
434,W15B2N,W15B2N-4,2015,W,1,W1,7/22/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,10/22/2015,CF,,,,
435,W15B2N,W15B2N-5,2015,W,1,W1,7/22/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,10/22/2015,CF,,,,
436,W15B2N,W15B2N-6,2015,W,1,W1,7/22/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,10/22/2015,CF,,,,
437,W15B2N,W15B2N-7,2015,W,1,W1,7/22/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,10/22/2015,CF,,,,
438,W15B2N,W15B2N-8,2015,W,1,W1,7/22/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,10/22/2015,CF,,,,
439,W15B2N,W15B2N-9,2015,W,1,W1,7/22/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,10/22/2015,CF,,,,
440,W15E2N,W15E2N-10,2015,W,1,W1,7/22/2015,Bee,Apidae,Apis,mellifera,APME,F,10/22/2015,CF,One wing missing, antenna crumpled,,
441,W15E2N,W15E2N-11,2015,W,1,W1,7/22/2015,Bee,Apidae,Bombus,impatiens,BOIM,F,10/22/2015,CF,,,,
442,W15E2N,W15E2N-12,2015,W,1,W1,7/22/2015,Wasp,Pompilidae,Phanagenia,bombycina,PHBO,?,12/17/2015,MF,Michelle - identify,,,
443,W15E2N,W15E2N-13,2015,W,1,W1,7/22/2015,Bee,Apidae,Bombus,griseocollis,BOGR,F,10/22/2015,CF/MF,12/17/2015,,,
444,W15E2N,W15E2N-14,2015,W,1,W1,7/22/2015,Bee,Apidae,Apis,mellifera,APME,F,10/22/2015,CF,,,,
445,W15E2N,W15E2N-15,2015,W,1,W1,7/22/2015,Bee,Apidae,Bombus,impatiens,BOIM,F,10/22/2015,CF,,,,
446,W15E2N,W15E2N-16,2015,W,1,W1,7/22/2015,Bee,Apidae,Bombus,impatiens,BOIM,F,10/22/2015,CF,,,,
447,W15E2N,W15E2N-17,2015,W,1,W1,7/22/2015,Bee,Apidae,Apis,mellifera,APME,F,10/22/2015,CF,,,,
448,W15E2N,W15E2N-18,2015,W,1,W1,7/22/2015,Bee,Apidae,Apis,mellifera,APME,F,10/22/2015,CF,,,,
449,W15E2N,W15E2N-19,2015,W,1,W1,7/22/2015,Bee,Apidae,Apis,mellifera,APME,F,10/22/2015,CF,,,,
450,W15E2N,W15E2N-20,2015,W,1,W1,7/22/2015,Bee,Apidae,Bombus,impatiens,BOIM,F,10/22/2015,CF,Some discolored light brown hair on T2,,,
451,W15E2N,W15E2N-21,2015,W,1,W1,7/22/2015,Bee,Apidae,Bombus,impatiens,BOIM,F,10/28/2015,CF,Tube missing from box; Members of body have detached,,,
452,W15E2N,W15E2N-22,2015,W,1,W1,7/22/2015,Bee,Apidae,Bombus,impatiens,BOIM,F,10/28/2015,CF,Hind legs detached from body,,,
453,W15E2N,W15E2N-23,2015,W,1,W1,7/22/2015,Bee,Apidae,Apis,mellifera,APME,F,10/28/2015,CF,Abdomen detached from body,,,
454,W15E2N,W15E2N-24,2015,W,1,W1,7/22/2015,Bee,Apidae,Bombus,impatiens,BOIM,F,10/28/2015,CF,,,,
455,W15E2N,W15E2N-25,2015,W,1,W1,7/22/2015,Bee,Andrenidae,Andrena,,ANDR,F,10/28/2015,MF,*Took picture of body and wing. Ceratina / Andrena  ? -> Thorax: Dark green; Thorax/abdomen: Metallic; Basal vein: Uniformly arched; Submarginal cells: 3; Marginal cell, tip shape & location: Pointed and laying right on margin of cell; Leg, arolium: Pad-like structure,
456,W15E2N,W15E2N-26,2015,W,1,W1,7/22/2015,Bee,Apidae,Bombus,impatiens,BOIM,F,10/28/2015,CF,,,,
457,W15E2N,W15E2N-27,2015,W,1,W1,7/22/2015,Bee,Apidae,Apis,mellifera,APME,F,10/28/2015,CF,,,,
458,W15E2N,W15E2N-28,2015,W,1,W1,7/22/2015,Bee,Apidae,Apis,mellifera,APME,F,10/28/2015,CF,,,,
459,W15E2N,W15E2N-29,2015,W,1,W1,7/22/2015,Bee,Apidae,Apis,mellifera,APME,F,10/28/2015,CF,,,,
460,W15E2N,W15E2N-30,2015,W,1,W1,7/22/2015,Bee,Apidae,Apis,mellifera,APME,F,10/28/2015,CF,,,,
461,W15E2N,W15E2N-31,2015,W,1,W1,7/22/2015,Bee,Apidae,Apis,mellifera,APME,F,10/28/2015,CF,,,,
462,W15E2N,W15E2N-32,2015,W,1,W1,7/22/2015,Bee,Apidae,Apis,mellifera,APME,F,10/28/2015,CF,,,,
463,W15E2N,W15E2N-33,2015,W,1,W1,7/22/2015,Bee,Apidae,Bombus,impatiens,BOIM,F,10/28/2015,CF,,,,
464,W15E2N,W15E2N-34,2015,W,1,W1,7/22/2015,Bee,Apidae,Bombus,impatiens,BOIM,F,10/28/2015,CF,,,,
465,W15E2N,W15E2N-35,2015,W,1,W1,7/22/2015,Bee,Apidae,Apis,mellifera,APME,F,10/28/2015,CF,,,,
466,W15E2N,W15E2N-36,2015,W,1,W1,7/22/2015,Bee,Apidae,Bombus,impatiens,BOIM,F,10/28/2015,CF,,,,
467,W15E2N,W15E2N-37,2015,W,1,W1,7/22/2015,Bee,Apidae,Bombus,impatiens,BOIM,F,10/28/2015,CF,,,,
468,W15E2N,W15E2N-38,2015,W,1,W1,7/22/2015,Bee,Apidae,Bombus,griseocollis,BOGR,F,10/28/2015,CF,12/17/2015,,,
469,W15E2N,W15E2N-39,2015,W,1,W1,7/22/2015,Bee,Apidae,Apis,mellifera,APME,F,10/28/2015,CF,,,,
470,W15E2N,W15E2N-40,2015,W,1,W1,7/22/2015,Bee,Apidae,Apis,mellifera,APME,F,10/28/2015,CF,,,,
471,W15A2P,W15A2P-41,2015,W,1,W1,7/22/2015,Bee,Halictidae,Lasioglossum,,LASI,F,10/28/2015,CF/MF,Halictus  / Lasioglossum?; M / F ? 12 Antennae segments, but genetalia appear different looking?,,
472,W15A2P,W15A2P-42,2015,W,1,W1,7/22/2015,Bee,Halictidae,Lasioglossum,,LASI,F,10/28/2015,MF,Lasioglossum? -> Thorax: Dark green; Thorax/abdomen: Metallic; Basal vein: Strongly Bent; Submarginal cells: 3; Marginal cell, tip shape & location: Pointed and laying right on margin of cell; Leg, arolium: Pad-like structure,
473,W15A2P,W15A2P-43,2015,W,1,W1,7/22/2015,Bee,Halictidae,Lasioglossum,,LASI,F,10/28/2015,MF,Lasioglossum? -> Thorax: Dark green; Thorax/abdomen: Metallic; Basal vein: Strongly Bent; Submarginal cells: 3; Marginal cell, tip shape & location: Pointed and laying right on margin of cell; Leg, arolium: Pad-like structure,
474,W15A2P,W15A2P-44,2015,W,1,W1,7/22/2015,Bee,Halictidae,Lasioglossum,,LASI,F,10/29/2015,MF,Augochlora/ Halictus ?,,,
476,W15B2P,W15B2P-46,2015,W,1,W1,7/22/2015,Bee,Halictidae,Halictus,,HALI,F,10/29/2015,CF,,,,
477,W15B2P,W15B2P-47,2015,W,1,W1,7/22/2015,Bee,Halictidae,Lasioglossum,,LASI,M,10/29/2015,CF,,,,
478,W15B2P,W15B2P-48,2015,W,1,W1,7/22/2015,Wasp,Unknown,Unknown,,UNKN,,12/17/2015,MF,Michelle - identify,,,
479,W15B2P,W15B2P-49,2015,W,1,W1,7/22/2015,Bee,Andrenidae,Calliopsis,andreniformis,CAAN,M,11/18/2015,MF,*Took pictures of face, body, underside, wing
480,W15B2P,W15B2P-50,2015,W,1,W1,7/22/2015,Bee,Halictidae,Augochlorella,aurata,AUAU,F,11/18/2015,MF,,,,
481,W15C2P,W15C2P-51,2015,W,1,W1,7/22/2015, Bee,Halictidae,Lasioglossum,,LASI,F,11/18/2015,MF,,,,
482,W15C2P,W15C2P-52,2015,W,1,W1,7/22/2015,Bee,Halictidae,Halictus,,HALI,F,11/18/2015,MF,,,,
483,W15C2P,W15C2P-53,2015,W,1,W1,7/22/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,10/29/2015,CF,Abdomen all black,,,
485,W15C2P,W15C2P-55,2015,W,1,W1,7/22/2015,Bee,Halictidae,Lasioglossum,,LASI,F,11/18/2015,MF,,,,
486,W15C2P,W15C2P-56,2015,W,1,W1,7/22/2015,Bee,Halictidae,Lasioglossum,,LASI,F,11/20/2015,MF,,,,
487,W15C2P,W15C2P-57,2015,W,1,W1,7/22/2015,Bee,Halictidae,Halictus,,HALI,F,11/20/2015,MF,,,,
488,W15C2P,W15C2P-58,2015,W,1,W1,7/22/2015,Bee,Halictidae,Lasioglossum,,LASI,F,11/20/2015,MF,,,,
489,W15D2P,W15D2P-59,2015,W,1,W1,7/22/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,10/29/2015,CF,,,,
490,W15D2P,W15D2P-60,2015,W,1,W1,7/22/2015,Bee,Halictidae,Lasioglossum,,LASI,F,11/20/2015,MF,Larger than many other LASI, but had the weaker 3rd submarginal vein, and hair patterns on T2 and T3,
491,W15D2P,W15D2P-61,2015,W,1,W1,7/22/2015,Bee,Halictidae,Agapostemon,virescens,AGVI,F,11/20/2015,MF,,,,
492,W15D2P,W15D2P-62,2015,W,1,W1,7/22/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,10/29/2015,CF,,,,
493,W15D2P,W15D2P-63,2015,W,1,W1,7/22/2015,Bee,Halictidae,Augochlorella,aurata,AUAU,F,11/20/2015,MF,,,,
494,W15D2P,W15D2P-64,2015,W,1,W1,7/22/2015,Bee,Halictidae,Agapostemon,virescens,AGVI,F,11/20/2015,MF,,,,
495,W15D2P,W15D2P-65,2015,W,1,W1,7/22/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,10/29/2015,CF,,,,
496,W15D2P,W15D2P-66,2015,W,1,W1,7/22/2015,Bee,Halictidae,Halictus,,HALI,F,11/20/2015,MF,,,,
497,W15D2P,W15D2P-67,2015,W,1,W1,7/22/2015,Bee,Andrenidae,Calliopsis,andreniformis,CAAN,F,11/20/2015,MF,*Took pictures of face, underside, wing,
498,W15C2N,W15C2N-68,2015,W,1,W1,7/22/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,10/29/2015,CF,,,,
499,W15C2N,W15C2N-69,2015,W,1,W1,7/22/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,10/29/2015,CF,,,,
500,W15C2N,W15C2N-70,2015,W,1,W1,7/22/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,10/29/2015,CF,,,,
501,W15C2N,W15C2N-71,2015,W,1,W1,7/22/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,10/29/2015,CF,,,,
502,BJ15A2N,BJ15A2N-1,2015,BJ,1,BJ1,7/23/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,10/29/2015,CF,,,,
503,BJ15A2N,BJ15A2N-2,2015,BJ,1,BJ1,7/23/2015,Bee,Apidae,Bombus,impatiens,BOIM,F,10/29/2015,CF,,,,
504,BJ15A2N,BJ15A2N-3,2015,BJ,1,BJ1,7/23/2015,Bee,Apidae,Bombus,impatiens,BOIM,F,10/29/2015,CF,,,,
505,BJ15A2N,BJ15A2N-4,2015,BJ,1,BJ1,7/23/2015,Bee,Apidae,Bombus,impatiens,BOIM,F,10/29/2015,CF,,,,
506,BJ15A2N,BJ15A2N-5,2015,BJ,1,BJ1,7/23/2015,Bee,Apidae,Bombus,impatiens,BOIM,F,10/29/2015,CF,,,,
507,BJ15A2N,BJ15A2N-6,2015,BJ,1,BJ1,7/23/2015,Bee,Apidae,Bombus,impatiens,BOIM,F,10/29/2015,CF,,,,
508,BJ15A2N,BJ15A2N-7,2015,BJ,1,BJ1,7/23/2015,Bee,Apidae,Bombus,impatiens,BOIM,F,10/29/2015,CF,,,,
509,BJ15A2N,BJ15A2N-8,2015,BJ,1,BJ1,7/23/2015,Bee,Apidae,Bombus,impatiens,BOIM,F,10/29/2015,CF,,,,
510,BJ15A2N,BJ15A2N-9,2015,BJ,1,BJ1,7/23/2015,Bee,Apidae,Bombus,impatiens,BOIM,F,10/29/2015,CF,,,,
511,BJ15A2N,BJ15A2N-10,2015,BJ,1,BJ1,7/23/2015,Bee,Apidae,Bombus,impatiens,BOIM,F,10/29/2015,CF,,,,
512,BJ15A2N,BJ15A2N-11,2015,BJ,1,BJ1,7/23/2015,Bee,Apidae,Bombus,impatiens,BOIM,F,10/29/2015,CF,,,,
513,BJ15A2N,BJ15A2N-12,2015,BJ,1,BJ1,7/23/2015,Bee,Apidae,Bombus,impatiens,BOIM,F,10/29/2015,CF,,,,
514,BJ15A2N,BJ15A2N-13,2015,BJ,1,BJ1,7/23/2015,Bee,Apidae,Bombus,impatiens,BOIM,F,10/29/2015,CF,A few light-colored hairs in T2,,,
515,BJ15A2N,BJ15A2N-14,2015,BJ,1,BJ1,7/23/2015,Bee,Apidae,Bombus,impatiens,BOIM,F,10/29/2015,CF,,,,
516,BJ15A2N,BJ15A2N-15,2015,BJ,1,BJ1,7/23/2015,Bee,Apidae,Bombus,impatiens,BOIM,F,11/4/2015,CF,,,,
517,BJ15B2N,BJ15B2N-16,2015,BJ,1,BJ1,7/23/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,M,11/4/2015,CF,,,,
518,BJ15B2N,BJ15B2N-17,2015,BJ,1,BJ1,7/23/2015,Bee,Apidae,Apis,mellifera,APME,F,11/4/2015,CF,,,,
519,BJ15B2N,BJ15B2N-18,2015,BJ,1,BJ1,7/23/2015,Bee,Apidae,Apis,mellifera,APME,F,11/4/2015,CF,,,,
520,BJ15B2N,BJ15B2N-19,2015,BJ,1,BJ1,7/23/2015,Bee,Apidae,Apis,mellifera,APME,F,11/4/2015,CF,,,,
521,BJ15B2N,BJ15B2N-20,2015,BJ,1,BJ1,7/23/2015,Bee,Apidae,Bombus,impatiens,BOIM,F,11/4/2015,CF,,,,
522,BJ15B2N,BJ15B2N-21,2015,BJ,1,BJ1,7/23/2015,Bee,Apidae,Bombus,impatiens,BOIM,F,11/4/2015,CF,Mite found near head,,,
523,BJ15B2N,BJ15B2N-22,2015,BJ,1,BJ1,7/23/2015,Bee,Apidae,Bombus,impatiens,BOIM,F,11/4/2015,CF,Mite found on left hind wing,,,
524,BJ15B2N,BJ15B2N-23,2015,BJ,1,BJ1,7/23/2015,Bee,Apidae,Bombus,impatiens,BOIM,F,11/4/2015,CF,Mite found between throax and abdomen,,,
525,BJ15B2N,BJ15B2N-24,2015,BJ,1,BJ1,7/23/2015,Bee,Apidae,Bombus,impatiens,BOIM,F,11/4/2015,CF,Mite found behind right hind wing,,,
526,BJ15D2N,BJ15D2N-25,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Augochloropsis,metallica,AUME,F?,11/20/2015,MF,Female? Animal broke apart and antennae were broken so I was unable to count. Appeared to be a female based on genitalia ,,,
527,BJ15D2N,BJ15D2N-26,2015,BJ,1,BJ1,7/23/2015,Bee,Apidae,Bombus,impatiens,BOIM,F,11/4/2015,CF,,,,
528,BJ15D2N,BJ15D2N-27,2015,BJ,1,BJ1,7/23/2015,Bee,Apidae,Ceratina,,CERA,F,11/20/2015,MF,No facial markings,,,
529,BJ15D2N,BJ15D2N-28,2015,BJ,1,BJ1,7/23/2015,Wasp,Sphecidae,Ammophila,,AMMO,M,12/17/2015,MF,Michelle - identify,,,
530,BJ15D2N,BJ15D2N-29,2015,BJ,1,BJ1,7/23/2015,Wasp,Vespidae,Ancistrocerus,,ANCI,F,12/7/2015,MF,Michelle - identify,,,
531,BJ15D2N,BJ15D2N-30,2015,BJ,1,BJ1,7/23/2015,Wasp,Thynnidae,Myzinum,,MYZI,?,12/7/2015,MF,Michelle - identify,,,
532,BJ15D2N,BJ15D2N-31,2015,BJ,1,BJ1,7/23/2015,Wasp,Thynnidae,Myzinum,,MYZI,?,12/7/2015,MF,Michelle - identify,,,
533,BJ15D2N,BJ15D2N-32,2015,BJ,1,BJ1,7/23/2015,Wasp,Thynnidae,Myzinum,,MYZI,F,12/7/2015,MF,,,,
542,BJ15C2N,BJ15C2N-41,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Augochlora,pura,AUPU,F,11/5/2015,CF,12/4/2015,,,
544,BJ15C2N,BJ15C2N-43,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Dieunomia,heteropoda,DIHE,F,11/4/2015,CF/MF,TAKE PICTURE; marginal cell: Rounded; forewings are dark at the tips; basal vein: Strongly bent; scopa on femur; bands of white short hairs on abdomen,,,
545,BJ15A2P,BJ15A2P-44,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Lasioglossum,,LASI,F,11/12/2015,CF/MF,,,,
546,BJ15A2P,BJ15A2P-45,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Lasioglossum,,LASI,F,11/5/2015,CF,,,,
547,BJ15A2P,BJ15A2P-46,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Lasioglossum,,LASI,F,11/12/2015,CF/MF,,,,
548,BJ15A2P,BJ15A2P-47,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Lasioglossum,,LASI,F,11/12/2015,CF/MF,,,,
549,BJ15A2P,BJ15A2P-48,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Lasioglossum,,LASI,F,11/12/2015,CF,,,,
550,BJ15A2P,BJ15A2P-49,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Lasioglossum,,LASI,F,11/5/2015,CF/MF,Halictus/Lasioglossum?,,,
551,BJ15A2P,BJ15A2P-50,2015,BJ,1,BJ1,7/23/2015,Bee,Colletidae,Colletes,impunctatus,COIM,F,11/5/2015,CF/MF,Double check Identification,,,
552,BJ15A2P,BJ15A2P-51,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Lasioglossum,,LASI,F,11/5/2015,CF/MF,,,,
553,BJ15A2P,BJ15A2P-52,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Lasioglossum,,LASI,F,11/5/2015,CF,,,,
554,BJ15A2P,BJ15A2P-53,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Dieunomia,heteropoda,DIHE,F,11/11/2015,CF/MF,marginal cell: Rounded; forewings are dark at the tips; basal vein: Strongly bent; scopa on femur; bands of white short hairs on abdomen,,,
555,BJ15A2P,BJ15A2P-54,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Lasioglossum,,LASI,F,11/11/2015,CF,,,,
556,BJ15B2P,BJ15B2P-55,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Lasioglossum,,LASI,F,11/11/2015,CF,,,,
557,BJ15B2P,BJ15B2P-56,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Lasioglossum,,LASI,F,11/11/2015,CF,,,,
558,BJ15B2P,BJ15B2P-57,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Lasioglossum,,LASI,F,12/4/2015,MF,,,,
559,BJ15B2P,BJ15B2P-58,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Lasioglossum,,LASI,F,11/11/2015,CF,,,,
560,BJ15B2P,BJ15B2P-59,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Lasioglossum,,LASI,F,11/11/2015,CF,,,,
561,BJ15B2P,BJ15B2P-60,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Lasioglossum,,LASI,F,11/11/2015,CF,,,,
562,BJ15B2P,BJ15B2P-61,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Lasioglossum,,LASI,F,11/11/2015,CF,Unidentified small arthopod with the bee,,,
563,BJ15B2P,BJ15B2P-62,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Lasioglossum,,LASI,F,11/11/2015,CF,,,,
564,BJ15C2P,BJ15C2P-63,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Augochlora,pura,AUPU,M,11/11/2015,CF,12/4/2015,,,
565,BJ15C2P,BJ15C2P-64,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Lasioglossum,,LASI,F,11/11/2015,CF,,,,
566,BJ15C2P,BJ15C2P-65,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Lasioglossum,,LASI,F,11/11/2015,CF,,,,
567,BJ15C2P,BJ15C2P-66,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Lasioglossum,,LASI,F,11/11/2015,CF,,,,
568,BJ15C2P,BJ15C2P-67,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Sphecodes,,SPHE,F,12/4/2015,MF,Double check ID; Olive green thorax, amber yellow abdomen,,
569,BJ15C2P,BJ15C2P-68,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Lasioglossum,,LASI,F,11/11/2015,CF,12/4/2015,,,
570,BJ15C2P,BJ15C2P-69,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Agapostemon,texanus,AGTE,F,11/12/2015,CF,12/4/2015,,,
571,BJ15C2P,BJ15C2P-70,2015,BJ,1,BJ1,7/23/2015,Bee,Apidae,Bombus,impatiens,BOIM,F,11/4/2015,CF,,,,
572,BJ15C2P,BJ15C2P-71,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Augochlora,pura,AUPU,F,11/11/2015,CF,12/4/2015,,,
573,BJ15C2P,BJ15C2P-72,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Lasioglossum,,LASI,F,11/11/2015,CF,,,,
574,BJ15C2P,BJ15C2P-73,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Lasioglossum,,LASI,F,11/11/2015,CF,,,,
575,BJ15D2P,BJ15D2P-74,2015,BJ,1,BJ1,7/23/2015,Bee,Apidae,Ceratina,,CERA,F,11/11/2015,CF,,,,
576,BJ15D2P,BJ15D2P-75,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Lasioglossum,,LASI,F,11/11/2015,CF,,,,
578,BJ15D2P,BJ15D2P-77,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Lasioglossum,,LASI,F,11/12/2015,CF,,,,
579,BJ15D2P,BJ15D2P-78,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Lasioglossum,,LASI,F,11/12/2015,CF,,,,
580,BJ15D2P,BJ15D2P-79,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Augochlora,pura,AUPU,F,11/12/2015,CF/MF,12/4/2015,,,
581,BJ15D2P,BJ15D2P-80,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Lasioglossum,,LASI,F,11/12/2015,CF,,,,
582,BJ15D2P,BJ15D2P-81,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Lasioglossum,,LASI,F,11/12/2015,CF,,,,
583,BJ15D2P,BJ15D2P-82,2015,BJ,1,BJ1,7/23/2015,Bee,Colletidae,Hylaeus,,HYLA,F,12/4/2015,MF,Black with some yellow markings,,,
584,BJ15D2P,BJ15D2P-83,2015,BJ,1,BJ1,7/23/2015,Bee,Apidae,Ceratina,,CERA,M,11/12/2015,CF,12/4/2015,,,
587,BJ15D2P,BJ15D2P-86,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Lasioglossum,,LASI,F,11/12/2015,CF,,,,
588,BJ15D2P,BJ15D2P-87,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Sphecodes,,SPHE,F,12/4/2015,MF,Olive green thorax, amber yellow abdomen,,
589,BJ15D2P,BJ15D2P-88,2015,BJ,1,BJ1,7/23/2015,Bee,Halictidae,Sphecodes,,SPHE,F,12/4/2015,MF,Olive green thorax, amber yellow abdomen,,
590,BC15A2N,BC15A2N-1,2015,BC,1,BC1,7/24/2015,Bee,Apidae,Apis,mellifera,APME,F,11/4/2015,CF,,,,
591,BC15A2N,BC15A2N-2,2015,BC,1,BC1,7/24/2015,Bee,Apidae,Apis,mellifera,APME,F,11/4/2015,CF,,,,
592,BC15A2N,BC15A2N-3,2015,BC,1,BC1,7/24/2015,Bee,Apidae,Peponapis,pruinosa,PEPR,F,11/4/2015,CF,,,,
